1,0.0000,18.0289,26095
4,0.0000,18.0289,26095
6,0.0214,11.7939,0
8,0.0214,11.7939,0
9,0.0214,11.7939,0
11,0.0571,7.8062,20301
13,0.0571,7.8062,20301
16,0.0857,5.4849,14933
18,0.0857,5.4849,14933
20,0.0785,4.6059,12901
22,0.0785,4.6059,12901
24,0.0785,4.6059,12901
26,0.1499,2.8911,8935
28,0.1499,2.8911,8935
30,0.2142,1.9095,6665
33,0.2142,1.9095,6665
35,0.2142,1.9095,6665
37,0.2713,1.3751,5429
39,0.2713,1.3751,5429
41,0.2999,1.4406,5581
43,0.2999,1.4406,5581
45,0.3713,0.8072,4116
47,0.3713,0.8072,4116
49,0.3713,0.8072,4116
51,0.4570,0.1518,2601
53,0.4570,0.1518,2601
55,0.5212,0.0132,2280
58,0.5212,0.0132,2280
60,0.5212,0.0132,2280
62,0.5783,-0.0137,2281
64,0.5783,-0.0137,2281
66,0.6283,0.0324,0
68,0.6283,0.0324,0
70,0.6283,0.0324,0
71,0.6997,-0.3049,0
73,0.6997,-0.3049,0
75,0.7640,-0.4572,0
77,0.7640,-0.4572,0
79,0.7640,-0.4572,0
81,0.8282,-0.6006,3638
83,0.8282,-0.6006,3638
85,0.8854,-0.6304,3707
88,0.8854,-0.6304,3707
90,0.8854,-0.6304,3707
92,0.9425,-0.6943,3855
94,0.9425,-0.6943,3855
96,0.9925,-0.6704,3800
98,0.9925,-0.6704,3800
101,1.0496,-0.8046,4110
103,1.0496,-0.8046,4110
105,1.0996,-0.8230,4153
107,1.0996,-0.8230,4153
110,1.0996,-0.8230,4153
112,1.1424,-0.7660,4021
114,1.1424,-0.7660,4021
116,1.1852,-0.7662,4021
119,1.1852,-0.7662,4021
121,1.2281,-0.8008,4101
123,1.2281,-0.8008,4101
125,1.2638,-0.7478,3979
128,1.2638,-0.7478,3979
130,1.2995,-0.7446,3971
132,1.2995,-0.7446,3971
134,1.2995,-0.7446,3971
137,1.3280,-0.6632,3783
139,1.3280,-0.6632,3783
141,1.3566,-0.6371,3723
143,1.3566,-0.6371,3723
146,1.3780,-0.5361,3489
148,1.3780,-0.5361,3489
150,1.3994,-0.4925,3388
152,1.3994,-0.4925,3388
155,1.3994,-0.4925,3388
157,1.4209,-0.4835,3368
159,1.4209,-0.4835,3368
161,1.4351,-0.3870,3144
164,1.4351,-0.3870,3144
166,1.4494,-0.3404,3037
168,1.4494,-0.3404,3037
170,1.4637,-0.3239,2998
173,1.4637,-0.3239,2998
175,1.4708,-0.2171,2752
177,1.4708,-0.2171,2752
179,1.4708,-0.2171,2752
182,1.4780,-0.1586,2616
184,1.4780,-0.1586,2616
186,1.4851,-0.1291,2548
188,1.4851,-0.1291,2548
191,1.4923,-0.1170,2520
193,1.4923,-0.1170,2520
195,1.4923,-0.0073,2266
197,1.4923,-0.0073,2266
200,1.4923,-0.0073,2266
202,1.4923,0.0588,2386
204,1.4923,0.0588,2386
206,1.4923,0.0986,0
208,1.4923,0.0986,0
210,1.4923,0.1226,2533
212,1.4923,0.1226,2533
214,1.4923,0.1226,2533
217,1.4994,0.0287,2316
219,1.4994,0.0287,2316
221,1.4994,0.0748,2422
223,1.4994,0.0748,2422
225,1.4994,0.1025,2486
227,1.4994,0.1025,2486
230,1.4994,0.1025,2486
232,1.4994,0.1192,2525
234,1.4994,0.1192,2525
236,1.4994,0.1292,2548
238,1.4994,0.1292,2548
240,1.5065,0.0270,2312
243,1.5065,0.0270,2312
245,1.5065,0.0270,2312
247,1.5065,0.0680,2407
249,1.5065,0.0680,2407
251,1.5065,0.0926,2464
253,1.5065,0.0926,2464
256,1.5137,-0.0008,2251
258,1.5137,-0.0008,2251
260,1.5137,0.0455,0
262,1.5137,0.0455,0
264,1.5137,0.0455,0
266,1.5137,0.0734,0
268,1.5137,0.0734,0
270,1.5137,0.0734,0
272,1.5065,0.1984,2708
274,1.5065,0.1984,2708
276,1.5137,0.0629,2395
278,1.5137,0.0629,2395
280,1.5208,-0.0245,2306
282,1.5208,-0.0245,2306
285,1.5208,-0.0245,2306
287,1.5280,-0.0828,0
289,1.5280,-0.0828,0
291,1.5280,-0.0154,2285
293,1.5280,-0.0154,2285
295,1.5280,0.0252,2308
298,1.5280,0.0252,2308
300,1.5280,0.0497,0
302,1.5280,0.0497,0
304,1.5280,0.0497,0
305,1.5351,-0.0439,2351
308,1.5351,-0.0439,2351
310,1.5422,-0.1060,0
312,1.5422,-0.1060,0
314,1.5422,-0.1060,0
316,1.5351,0.0675,2406
318,1.5351,0.0675,2406
320,1.5351,0.0694,0
322,1.5351,0.0694,0
324,1.5351,0.0694,0
326,1.5422,-0.0378,2337
328,1.5422,-0.0378,2337
331,1.5494,-0.1081,0
333,1.5494,-0.1081,0
335,1.5494,-0.1081,0
337,1.5494,-0.0478,2360
339,1.5494,-0.0478,2360
341,1.5422,0.0967,2473
